freq,T_b,Flux,T_RJ
Float,Float,Float,Float
GHz,K,Jy,K
Frequency,Brightness temperature,Total flux,Rayleigh-Jeans temperature
15476.0,54.3302,1.418,9.0E-4
15477.0,54.3303,1.418,9.0E-4
15478.0,54.3304,1.417,9.0E-4
15479.0,54.3305,1.416,9.0E-4
15480.0,54.3307,1.415,9.0E-4
15481.0,54.3308,1.414,9.0E-4
15482.0,54.3309,1.413,9.0E-4
15483.0,54.331,1.412,9.0E-4
15484.0,54.3312,1.412,9.0E-4
15485.0,54.3313,1.411,9.0E-4
15486.0,54.3314,1.41,9.0E-4
15487.0,54.3315,1.409,9.0E-4
15488.0,54.3316,1.408,9.0E-4
15489.0,54.3318,1.407,9.0E-4
15490.0,54.3319,1.406,9.0E-4
15491.0,54.332,1.406,9.0E-4
15492.0,54.3321,1.405,9.0E-4
15493.0,54.3322,1.404,9.0E-4
15494.0,54.3324,1.403,9.0E-4
15495.0,54.3325,1.402,9.0E-4
15496.0,54.3326,1.401,9.0E-4
15497.0,54.3327,1.4,9.0E-4
15498.0,54.3328,1.4,9.0E-4
15499.0,54.333,1.399,9.0E-4
15500.0,54.3331,1.398,9.0E-4
15501.0,54.3332,1.397,9.0E-4
15502.0,54.3333,1.396,9.0E-4
15503.0,54.3335,1.395,9.0E-4
15504.0,54.3336,1.394,9.0E-4
15505.0,54.3337,1.393,9.0E-4
15506.0,54.3338,1.393,9.0E-4
15507.0,54.3339,1.392,9.0E-4
15508.0,54.3341,1.391,9.0E-4
15509.0,54.3342,1.39,9.0E-4
15510.0,54.3343,1.389,9.0E-4
15511.0,54.3344,1.388,9.0E-4
15512.0,54.3345,1.387,9.0E-4
15513.0,54.3347,1.387,9.0E-4
15514.0,54.3348,1.386,9.0E-4
15515.0,54.3349,1.385,9.0E-4
15516.0,54.335,1.384,9.0E-4
15517.0,54.3352,1.383,9.0E-4
15518.0,54.3353,1.382,9.0E-4
15519.0,54.3354,1.381,9.0E-4
15520.0,54.3355,1.381,9.0E-4
15521.0,54.3356,1.38,9.0E-4
15522.0,54.3358,1.379,9.0E-4
15523.0,54.3359,1.378,9.0E-4
15524.0,54.336,1.377,9.0E-4
15525.0,54.3361,1.376,9.0E-4
15526.0,54.3362,1.375,9.0E-4
15527.0,54.3364,1.375,9.0E-4
15528.0,54.3365,1.374,8.0E-4
15529.0,54.3366,1.373,8.0E-4
15530.0,54.3367,1.372,8.0E-4
15531.0,54.3369,1.371,8.0E-4
15532.0,54.337,1.37,8.0E-4
15533.0,54.3371,1.369,8.0E-4
15534.0,54.3372,1.369,8.0E-4
15535.0,54.3373,1.368,8.0E-4
15536.0,54.3375,1.367,8.0E-4
15537.0,54.3376,1.366,8.0E-4
15538.0,54.3377,1.365,8.0E-4
15539.0,54.3378,1.364,8.0E-4
15540.0,54.3379,1.363,8.0E-4
15541.0,54.3381,1.362,8.0E-4
15542.0,54.3382,1.362,8.0E-4
15543.0,54.3383,1.361,8.0E-4
15544.0,54.3384,1.36,8.0E-4
15545.0,54.3386,1.359,8.0E-4
15546.0,54.3387,1.358,8.0E-4
15547.0,54.3388,1.357,8.0E-4
15548.0,54.3389,1.356,8.0E-4
15549.0,54.339,1.356,8.0E-4
15550.0,54.3392,1.355,8.0E-4
15551.0,54.3393,1.354,8.0E-4
15552.0,54.3394,1.353,8.0E-4
15553.0,54.3395,1.352,8.0E-4
15554.0,54.3396,1.351,8.0E-4
15555.0,54.3398,1.35,8.0E-4
15556.0,54.3399,1.35,8.0E-4
15557.0,54.34,1.349,8.0E-4
15558.0,54.3401,1.348,8.0E-4
15559.0,54.3403,1.347,8.0E-4
15560.0,54.3404,1.346,8.0E-4
15561.0,54.3405,1.345,8.0E-4
15562.0,54.3406,1.344,8.0E-4
15563.0,54.3407,1.344,8.0E-4
15564.0,54.3409,1.343,8.0E-4
15565.0,54.341,1.342,8.0E-4
